Position(mm)	Field(T)
719.6	-1.360845
719.8	-1.359478
720.	-1.357695
720.2	-1.355481
720.4	-1.35289
720.6	-1.349887
720.8	-1.346402
721.	-1.3425
721.2	-1.338217
721.4	-1.333468
721.6	-1.3282
721.8	-1.32256
722.	-1.31658
722.2	-1.31008
722.4	-1.303042
722.6	-1.295606
722.8	-1.287755
723.	-1.279407
723.2	-1.270643
723.4	-1.261556
723.6	-1.251936
723.8	-1.241721
724.	-1.231176
724.2	-1.220457
724.4	-1.20925
724.6	-1.19744
724.8	-1.185391
725.	-1.173095
725.2	-1.160348
725.4	-1.147211
725.6	-1.133863
725.8	-1.120181
726.	-1.106026
726.2	-1.091588
726.4	-1.07706
726.6	-1.062432
726.8	-1.047513
727.	-1.032187
727.2	-1.016631
727.4	-1.00096
727.6	-0.9850986
727.8	-0.9690686
728.	-0.9530116
728.2	-0.9368526
728.4	-0.9204396
728.6	-0.9038946
728.8	-0.8874466
729.	-0.8709596
729.2	-0.8540726
729.4	-0.8369436
729.6	-0.8200526
729.8	-0.8034156
730.	-0.7866266
730.2	-0.7695616
730.4	-0.7525866
730.6	-0.7356606
730.8	-0.7186306
731.	-0.7017296
731.2	-0.6849496
731.4	-0.6680296
731.6	-0.6509496
731.8	-0.6341376
732.	-0.6176326
732.2	-0.6010176
732.4	-0.5842826
732.6	-0.5676766
732.8	-0.5512146
733.	-0.5346846
733.2	-0.5182146
733.4	-0.5020636
733.6	-0.4860326
733.8	-0.4697396
734.	-0.4534096
734.2	-0.4374836
734.4	-0.4218526
734.6	-0.4060536
734.8	-0.3902266
735.	-0.3745896
735.2	-0.3590266
735.4	-0.3434566
735.6	-0.3280976
735.8	-0.3129596
736.	-0.2977966
736.2	-0.2825416
736.4	-0.2675376
736.6	-0.2528036
736.8	-0.2379836
737.	-0.2230086
737.2	-0.2081466
737.4	-0.1935356
737.6	-0.1789736
737.8	-0.1643956
738.	-0.1499366
738.2	-0.1356486
738.4	-0.1213536
738.6	-0.1069856
738.8	-0.09272664
739.	-0.07857764
739.2	-0.06435564
739.4	-0.05010964
739.6	-0.03607064
739.8	-0.02222964
740.	-0.008353642
740.2	0.005569357
740.4	0.01953736
740.6	0.03357536
740.8	0.04759636
741.	0.06151936
741.2	0.07535436
741.4	0.08920735
741.6	0.1031084
741.8	0.1169484
742.	0.1308314
742.2	0.1448004
742.4	0.1588074
742.6	0.1729064
742.8	0.1871284
743.	0.2013664
743.2	0.2154084
743.4	0.2293003
743.6	0.2434893
743.8	0.2579333
744.	0.2723683
744.2	0.2868103
744.4	0.3013403
744.6	0.3160193
744.8	0.3307443
745.	0.3455013
745.2	0.3603133
745.4	0.3751133
745.6	0.3900053
745.8	0.4051173
746.	0.4204663
746.2	0.4358943
746.4	0.4512613
746.6	0.4665903
746.8	0.4820293
747.	0.4976533
747.2	0.5134463
747.4	0.5292903
747.6	0.5451523
747.8	0.5611213
748.	0.5771803
748.2	0.5933183
748.4	0.6095453
748.6	0.6258703
748.8	0.6421523
749.	0.6583703
749.2	0.6748613
749.4	0.6915033
749.6	0.7079943
749.8	0.7243443
750.	0.7408893
750.2	0.7576233
750.4	0.7742533
750.6	0.7908343
750.8	0.8072633
751.	0.8235713
751.2	0.8400033
751.4	0.8566403
751.6	0.8731103
751.8	0.8892373
752.	0.9053963
752.2	0.9217043
752.4	0.9378973
752.6	0.9538183
752.8	0.9695543
753.	0.9851713
753.2	1.000592
753.4	1.015873
753.6	1.031177
753.8	1.046345
754.	1.061116
754.2	1.075516
754.4	1.089784
754.6	1.103878
754.8	1.117549
755.	1.130924
755.2	1.144124
755.4	1.156984
755.6	1.169423
755.8	1.181584
756.	1.193553
756.2	1.205098
756.4	1.216033
756.6	1.226491
756.8	1.236674
757.	1.246607
757.2	1.256115
757.4	1.265133
757.6	1.273709
757.8	1.281851
758.	1.289528
758.2	1.296713
758.4	1.303449
758.6	1.309762
758.8	1.315665
759.	1.32118
759.2	1.326274
759.4	1.33089
759.6	1.335056
759.8	1.338793
760.	1.342087
760.2	1.344968
760.4	1.347436
760.6	1.349547
760.8	1.351258
761.	1.352522
761.2	1.353366
761.4	1.353814
761.6	1.353877
761.8	1.353535
762.	1.352794
762.2	1.35163
762.4	1.350073
762.6	1.348096
762.8	1.345695
763.	1.342905
763.2	1.339749
763.4	1.336143
763.6	1.332011
763.8	1.327455
764.	1.322561
764.2	1.317239
764.4	1.311389
764.6	1.305071
764.8	1.298397
765.	1.29127
765.2	1.283654
765.4	1.275621
765.6	1.267164
765.8	1.258219
766.	1.248881
766.2	1.239221
766.4	1.229061
766.6	1.218418
766.8	1.207462
767.	1.196184
767.2	1.18441
767.4	1.172197
767.6	1.159733
767.8	1.14701
768.	1.133923
768.2	1.12056
768.4	1.106943
768.6	1.092995
768.8	1.078679
769.	1.064154
769.2	1.049406
769.4	1.034374
769.6	1.01926
769.8	1.004122
770.	0.9887393
770.2	0.9729383
770.4	0.9569543
770.6	0.9409923
770.8	0.9249763
771.	0.9087773
771.2	0.8924603
771.4	0.8760403
771.6	0.8595673
771.8	0.8431263
772.	0.8265053
772.2	0.8096863
772.4	0.7929353
772.6	0.7762653
772.8	0.7594733
773.	0.7426313
773.2	0.7259693
773.4	0.7094393
773.6	0.6927523
773.8	0.6758463
774.	0.6589723
774.2	0.6423893
774.4	0.6259493
774.6	0.6094773
774.8	0.5930203
775.	0.5765833
775.2	0.5601693
775.4	0.5439523
775.6	0.5279413
775.8	0.5118423
776.	0.4955903
776.2	0.4795193
776.4	0.4637713
776.6	0.4481763
776.8	0.4325793
777.	0.4169933
777.2	0.4014433
777.4	0.3859293
777.6	0.3705453
777.8	0.3552603
778.	0.3400893
778.2	0.3250403
778.4	0.3100713
778.6	0.2951783
778.8	0.2803903
779.	0.2656453
779.2	0.2507823
779.4	0.2358863
779.6	0.2212543
779.8	0.2069123
780.	0.1926463
780.2	0.1782813
780.4	0.1638213
780.6	0.1494113
780.8	0.1351363
781.	0.1209053
781.2	0.1066553
781.4	0.09245226
781.6	0.07836626
781.8	0.06437326
782.	0.05037926
782.2	0.03633526
782.4	0.02228526
782.6	0.008185258
782.8	-0.006033742
783.	-0.02018074
783.2	-0.03403874
783.4	-0.04782574
783.6	-0.06184374
783.8	-0.07598574
784.	-0.09005675
784.2	-0.1041117
784.4	-0.1182097
784.6	-0.1323307
784.8	-0.1464727
785.	-0.1607537
785.2	-0.1750947
785.4	-0.1893137
785.6	-0.2034757
785.8	-0.2178057
786.	-0.2323597
786.2	-0.2469398
786.4	-0.2614838
786.6	-0.2761178
786.8	-0.2907948
787.	-0.3055238
787.2	-0.3204328
787.4	-0.3354748
787.6	-0.3505028
787.8	-0.3655138
788.	-0.3806198
788.2	-0.3959238
788.4	-0.4113628
788.6	-0.4269108
788.8	-0.4424758
789.	-0.4580588
789.2	-0.4738248
789.4	-0.4896988
789.6	-0.5055868
789.8	-0.5215608
790.	-0.5376928
790.2	-0.5539098
790.4	-0.5702108
790.6	-0.5866768
790.8	-0.6031608
791.	-0.6195088
791.2	-0.6359588
791.4	-0.6526308
791.6	-0.6693238
791.8	-0.6859398
792.	-0.7027408
792.2	-0.7197228
792.4	-0.7365508
792.6	-0.7533038
792.8	-0.7702858
793.	-0.7872728
793.2	-0.8039218
793.4	-0.8204998
793.6	-0.8374468
793.8	-0.8544598
794.	-0.8711598
794.2	-0.8876978
794.4	-0.9043358
794.6	-0.9208868
794.8	-0.9371288
795.	-0.9533058
795.2	-0.9695228
795.4	-0.9854648
795.6	-1.001085
795.8	-1.016764
796.	-1.032574
796.2	-1.047976
796.4	-1.062836
796.6	-1.077554
796.8	-1.092229
797.	-1.10656
797.2	-1.120567
797.4	-1.134439
797.6	-1.148096
797.8	-1.161306
798.	-1.174078
798.2	-1.18656
798.4	-1.198682
798.6	-1.210345
798.8	-1.221652
799.	-1.232648
799.2	-1.243281
799.4	-1.253515
799.6	-1.263276
799.8	-1.272544
800.	-1.281312
800.2	-1.289628
800.4	-1.297621
800.6	-1.305233
800.8	-1.312336
801.	-1.318873
801.2	-1.325036
801.4	-1.330842
801.6	-1.336166
801.8	-1.340944
802.	-1.345293
802.2	-1.34925
802.4	-1.352781
802.6	-1.355895
802.8	-1.358595
803.	-1.360835
803.2	-1.362666
803.4	-1.364089
803.6	-1.365116
803.8	-1.36572
804.	-1.365921
804.2	-1.365732
804.4	-1.365122
804.6	-1.364085
804.8	-1.362658
805.	-1.360827
805.2	-1.358558
805.4	-1.35589
805.6	-1.352816
805.8	-1.349272
806.	-1.345256
806.2	-1.340844
806.4	-1.336068
806.6	-1.330866
806.8	-1.325166
807.	-1.318955
807.2	-1.31226
807.4	-1.305181
807.6	-1.297672
807.8	-1.289689
808.	-1.281251
808.2	-1.272379
808.4	-1.26305
808.6	-1.253319
808.8	-1.24321
809.	-1.232632
809.2	-1.221436
809.4	-1.209834
809.6	-1.19805
809.8	-1.186038
810.	-1.173552
810.2	-1.160616
810.4	-1.147422
810.6	-1.133883
810.8	-1.119983
811.	-1.105936
811.2	-1.091614
811.4	-1.076868
811.6	-1.061855
811.8	-1.046816
812.	-1.031584
812.2	-1.015962
812.4	-1.000172
812.6	-0.9843328
812.8	-0.9682818
813.	-0.9520208
813.2	-0.9357788
813.4	-0.9195278
813.6	-0.9029548
813.8	-0.8861508
814.	-0.8695128
814.2	-0.8530368
814.4	-0.8363418
814.6	-0.8193708
814.8	-0.8024398
815.	-0.7855948
815.2	-0.7686108
815.4	-0.7516558
815.6	-0.7348988
815.8	-0.7180908
816.	-0.7011388
816.2	-0.6842768
816.4	-0.6676368
816.6	-0.6509478
816.8	-0.6341318
817.	-0.6173928
817.2	-0.6007678
817.4	-0.5843118
817.6	-0.5679048
817.8	-0.5515928
818.	-0.5354288
818.2	-0.5192578
818.4	-0.5030058
818.6	-0.4868798
818.8	-0.4709728
819.	-0.4551288
819.2	-0.4392038
819.4	-0.4234198
819.6	-0.4078658
819.8	-0.3924458
820.	-0.3771118
820.2	-0.3617848
820.4	-0.3464148
820.6	-0.3309808
820.8	-0.3157218
821.	-0.3008198
821.2	-0.2860868
821.4	-0.2712958
821.6	-0.2564938
821.8	-0.2418108
822.	-0.2271558
822.2	-0.2124458
822.4	-0.1978738
822.6	-0.1833868
822.8	-0.1688348
823.	-0.1544248
823.2	-0.1403688
823.4	-0.1263728
823.6	-0.1120648
823.8	-0.09761784
824.	-0.08341284
824.2	-0.06937984
824.4	-0.05526484
824.6	-0.04115084
824.8	-0.02719684
825.	-0.01334384
825.2	0.0006041582
825.4	0.01469716
825.6	0.02876116
825.8	0.04284816
826.	0.05699216
826.2	0.07111116
826.4	0.08515116
826.6	0.09919615
826.8	0.1133532
827.	0.1275412
827.2	0.1417762
827.4	0.1561592
827.6	0.1706282
827.8	0.1850022
828.	0.1993242
828.2	0.2138212
828.4	0.2285432
828.6	0.2432092
828.8	0.2577391
829.	0.2724291
829.2	0.2874991
829.4	0.3026151
829.6	0.3174961
829.8	0.3324681
830.	0.3478001
830.2	0.3631891
830.4	0.3785341
830.6	0.3940321
830.8	0.4095541
831.	0.4250521
831.2	0.4407311
831.4	0.4567111
831.6	0.4726631
831.8	0.4885231
832.	0.5045811
832.2	0.5208671
832.4	0.5370491
832.6	0.5531151
832.8	0.5694391
833.	0.5859861
833.2	0.6023701
833.4	0.6187531
833.6	0.6354441
833.8	0.6522461
834.	0.6689081
834.2	0.6855021
834.4	0.7022841
834.6	0.7190451
834.8	0.7356721
835.	0.7524041
835.2	0.7693011
835.4	0.7861271
835.6	0.8027611
835.8	0.8194921
836.	0.8363951
836.2	0.8530621
836.4	0.8694491
836.6	0.8859041
836.8	0.9024531
837.	0.9188901
837.2	0.9351241
837.4	0.9513461
837.6	0.9675311
837.8	0.9834701
838.	0.9991051
838.2	1.014594
838.4	1.030042
838.6	1.045282
838.8	1.060179
839.	1.074945
839.2	1.089687
839.4	1.104102
839.6	1.118017
839.8	1.131621
840.	1.145087
840.2	1.158219
840.4	1.170977
840.6	1.183546
840.8	1.195778
841.	1.207504
841.2	1.218894
841.4	1.230015
841.6	1.24066
841.8	1.250744
842.	1.260429
842.2	1.269851
842.4	1.27882
842.6	1.287303
842.8	1.295411
843.	1.303069
843.2	1.310187
843.4	1.316842
843.6	1.323153
843.8	1.329037
844.	1.334403
844.2	1.339334
844.4	1.34389
844.6	1.348004
844.8	1.351651
845.	1.354882
845.2	1.357716
845.4	1.360113
845.6	1.362106
845.8	1.363692
846.	1.364859
846.2	1.365613
846.4	1.365965
846.6	1.365921
846.8	1.365463
847.	1.364609
847.2	1.363342
847.4	1.36164
847.6	1.35951
847.8	1.356975
848.	1.354044
848.2	1.350669
848.4	1.346843
848.6	1.342608
848.8	1.33795
849.	1.332787
849.2	1.327114
849.4	1.321046
849.6	1.314609
849.8	1.307679
850.	1.300246
850.2	1.292338
850.4	1.284038
850.6	1.275262
850.8	1.266069
851.	1.256485
851.2	1.246394
851.4	1.235773
851.6	1.224818
851.8	1.213598
852.	1.201906
852.2	1.189673
852.4	1.177149
852.6	1.164413
852.8	1.151282
853.	1.137711
853.2	1.12389
853.4	1.109819
853.6	1.095353
853.8	1.080574
854.	1.065734
854.2	1.050747
854.4	1.035379
854.6	1.019712
854.8	1.003993
855.	0.9881261
855.2	0.9719431
855.4	0.9557011
855.6	0.9395141
855.8	0.9231111
856.	0.9063701
856.2	0.8896341
856.4	0.8730811
856.6	0.8563961
856.8	0.8394131
857.	0.8223391
857.2	0.8053471
857.4	0.7884091
857.6	0.7714201
857.8	0.7544961
858.	0.7377141
858.2	0.7208071
858.4	0.7037251
858.6	0.6867961
858.8	0.6700741
859.	0.6531911
859.2	0.6361931
859.4	0.6194681
859.6	0.6030091
859.8	0.5865631
860.	0.5701631
860.2	0.5538451
860.4	0.5374951
860.6	0.5209901
860.8	0.5046711
861.	0.4887601
861.2	0.4729981
861.4	0.4571681
861.6	0.4414201
861.8	0.4258771
862.	0.4103451
862.2	0.3948151
862.4	0.3794461
862.6	0.3641071
862.8	0.3487421
863.	0.3336191
863.2	0.3188621
863.4	0.3041711
863.6	0.2892861
863.8	0.2743501
864.	0.2596441
864.2	0.2450581
864.4	0.2304341
864.6	0.2159161
864.8	0.2015831
865.	0.1873361
865.2	0.1730721
865.4	0.1588701
865.6	0.1447821
865.8	0.1306221
866.	0.1163771
866.2	0.1022181
866.4	0.08824406
866.6	0.07433206
866.8	0.06034206
867.	0.04630306
867.2	0.03230406
867.4	0.01834706
867.6	0.004421059
867.8	-0.009479942
868.	-0.02336294
868.2	-0.03736794
868.4	-0.05144194
868.6	-0.06540094
868.8	-0.07925194
869.	-0.09321494
869.2	-0.1073749
869.4	-0.1214129
869.6	-0.1352809
869.8	-0.1493369
870.	-0.1636079
870.2	-0.1778849
870.4	-0.1921999
870.6	-0.2065539
870.8	-0.2207869
871.	-0.2350429
871.2	-0.2496409
871.4	-0.264321
871.6	-0.278805
871.8	-0.293434
872.	-0.308422
872.2	-0.323421
872.4	-0.338233
872.6	-0.353167
872.8	-0.368319
873.	-0.383373
873.2	-0.398408
873.4	-0.413836
873.6	-0.42959
873.8	-0.445206
874.	-0.460674
874.2	-0.476406
874.4000000000001	-0.492304
874.5999999999999	-0.508001
874.8	-0.523812
875.	-0.54001
875.2	-0.556261
875.4000000000001	-0.572281
875.5999999999999	-0.588426
875.8	-0.605046
876.	-0.621692
876.2	-0.638011
876.4000000000001	-0.654175
876.5999999999999	-0.670618
876.8	-0.687328
877.	-0.703962
877.2	-0.720609
877.4000000000001	-0.737402
877.5999999999999	-0.754128
877.8	-0.770697
878.	-0.787294
878.2	-0.804012
878.4000000000001	-0.820592
878.5999999999999	-0.836947
878.8	-0.853334
879.	-0.869939
879.2	-0.886561
879.4000000000001	-0.902905
879.5999999999999	-0.919029
879.8	-0.935111
880.	-0.950992
880.2	-0.966642
880.4000000000001	-0.982378
880.5999999999999	-0.998086
880.8	-1.013399
881.	-1.028543
881.2	-1.04376
881.4000000000001	-1.058791
881.5999999999999	-1.073227
881.8	-1.087371
882.	-1.101593
882.2	-1.11554
882.4000000000001	-1.129032
882.5999999999999	-1.14232
882.8	-1.155428
883.	-1.168056
883.2	-1.180242
883.4000000000001	-1.192309
883.5999999999999	-1.204054
883.8	-1.215173
884.	-1.225858
884.2	-1.236385
884.4000000000001	-1.246521
884.5999999999999	-1.256058
884.8	-1.265184
885.	-1.274035
885.2	-1.282416
885.4000000000001	-1.290263
885.5999999999999	-1.297695
885.8	-1.304755
886.	-1.311335
886.2	-1.317396
886.4000000000001	-1.323032
886.5999999999999	-1.328295
886.8	-1.333118
887.	-1.337494
887.2	-1.341422
887.4000000000001	-1.344917
887.5999999999999	-1.347961
887.8	-1.350581
888.	-1.352792
888.2	-1.354608
888.4000000000001	-1.356008
888.5999999999999	-1.356986
888.8	-1.357558
889.	-1.357731
889.2	-1.35747
889.4000000000001	-1.35681
889.5999999999999	-1.355748
889.8	-1.354261
890.	-1.35237
890.2	-1.350065
890.4000000000001	-1.347311
890.5999999999999	-1.34413
890.8	-1.340551
891.	-1.336547
891.2	-1.332022
891.4000000000001	-1.327077
891.5999999999999	-1.321817
891.8	-1.316077
892.	-1.309697
892.2	-1.302897
892.4000000000001	-1.295819
892.5999999999999	-1.288211
892.8	-1.279962
893.	-1.271393
893.2	-1.262589
893.4000000000001	-1.253147
893.5999999999999	-1.24303
893.8	-1.232666
894.	-1.222046
894.2	-1.210832
894.4000000000001	-1.199115
894.5999999999999	-1.187198
894.8	-1.174894
895.	-1.162
895.2	-1.148861
895.4000000000001	-1.135687
895.5999999999999	-1.121958
895.8	-1.107491
896.	-1.092952
896.2	-1.078679
896.4000000000001	-1.064037
896.5999999999999	-1.048644
896.8	-1.033024
897.	-1.017424
897.2	-1.001553
897.4000000000001	-0.985357
897.5999999999999	-0.96915
897.8	-0.952922
898.	-0.936361
898.2	-0.919573
898.4000000000001	-0.902872
898.5999999999999	-0.886084
898.8	-0.868916
899.	-0.851572
899.2	-0.834519
899.4000000000001	-0.817512
899.5999999999999	-0.800173
899.8	-0.782898
900.	-0.76584
900.2	-0.748503
900.4000000000001	-0.730711
900.5999999999999	-0.713141
900.8	-0.69607
901.	-0.678822
901.2	-0.661347
901.4000000000001	-0.644178
901.5999999999999	-0.627231
901.8	-0.609957
902.	-0.592518
902.2	-0.575465
902.4000000000001	-0.558534
902.5999999999999	-0.541253
902.8	-0.524229
903.	-0.507811
903.2	-0.491341
903.4000000000001	-0.474307
903.5999999999999	-0.457341
903.8	-0.441001
904.	-0.424718
904.2	-0.408063
904.4000000000001	-0.39157
904.5999999999999	-0.375544
904.8	-0.359548
905.	-0.343332
905.2	-0.327318
905.4000000000001	-0.311648
905.5999999999999	-0.295818
905.8	-0.279801
906.	-0.264065
906.2	-0.248652
906.4000000000001	-0.233232
906.5999999999999	-0.217784
906.8	-0.202534
907.	-0.187353
907.2	-0.172017
907.4000000000001	-0.156759
907.5999999999999	-0.141845
907.8	-0.127046
908.	-0.112062
908.2	-0.09709904
908.4000000000001	-0.08250604
908.5999999999999	-0.06811504
908.8	-0.05353804
909.	-0.03884204
909.2	-0.02434404
909.4000000000001	-0.01010404
909.5999999999999	0.00415496
909.8	0.01843296
910.	0.03256896
910.2	0.04671196
910.4000000000001	0.06087196
910.5999999999999	0.07479696
910.8	0.08857596
911.	0.102663
911.2	0.116886
911.4000000000001	0.130748
911.5999999999999	0.144445
911.8	0.158412
912.	0.172444
912.2	0.186233
912.4000000000001	0.200074
912.5999999999999	0.21421
912.8	0.228269
913.	0.242006
913.2	0.255854
913.4000000000001	0.270167
913.5999999999999	0.284562
913.8	0.298649
914.	0.312734
914.2	0.3271059
914.4000000000001	0.3415149
914.5999999999999	0.3558739
914.8	0.3704909
915.	0.3853109
915.2	0.3999869
915.4000000000001	0.4145259
915.5999999999999	0.4295039
915.8	0.4448469
916.	0.4600019
916.2	0.4748639
916.4000000000001	0.4899099
916.5999999999999	0.5053729
916.8	0.5209529
917.	0.5364439
917.2	0.5521249
917.4000000000001	0.5680139
917.5999999999999	0.5837719
917.8	0.5994279
918.	0.6153329
918.2	0.6314959
918.4000000000001	0.6475819
918.5999999999999	0.6636019
918.8	0.6798089
919.	0.6961789
919.2	0.7126009
919.4000000000001	0.7289519
919.5999999999999	0.7452729
919.8	0.7615769
920.	0.7778449
920.2	0.7942659
920.4000000000001	0.8108939
920.5999999999999	0.8273179
920.8	0.8434249
921.	0.8597489
921.2	0.8763419
921.4000000000001	0.8926429
921.5999999999999	0.9086129
921.8	0.9247029
922.	0.9408879
922.2	0.9568469
922.4000000000001	0.9726799
922.5999999999999	0.9885279
922.8	1.004198
923.	1.019557
923.2	1.0349
923.4000000000001	1.050284
923.5999999999999	1.065314
923.8	1.079983
924.	1.09465
924.2	1.10926
924.4000000000001	1.123408
924.5999999999999	1.137169
924.8	1.150871
925.	1.164364
925.2	1.177419
925.4000000000001	1.19018
925.5999999999999	1.202764
925.8	1.215018
926.	1.226817
926.2	1.238243
926.4000000000001	1.249275
926.5999999999999	1.259902
926.8	1.27019
927.	1.280148
927.2	1.289689
927.4000000000001	1.298726
927.5999999999999	1.307263
927.8	1.315401
928.	1.323143
928.2	1.330453
928.4000000000001	1.337309
928.5999999999999	1.343691
928.8	1.349611
929.	1.355152
929.2	1.360265
929.4000000000001	1.364903
929.5999999999999	1.369084
929.8	1.372866
930.	1.376238
930.2	1.379186
930.4000000000001	1.381721
930.5999999999999	1.383831
930.8	1.385514
931.	1.386816
931.2	1.387732
931.4000000000001	1.38824
931.5999999999999	1.388343
931.8	1.388031
932.	1.387325
932.2	1.386232
932.4000000000001	1.384744
932.5999999999999	1.382831
932.8	1.380523
933.	1.37784
933.2	1.374735
933.4000000000001	1.371148
933.5999999999999	1.367115
933.8	1.362726
934.	1.357954
934.2	1.352728
934.4000000000001	1.347062
934.5999999999999	1.340953
934.8	1.33436
935.	1.32729
935.2	1.319883
935.4000000000001	1.312131
935.5999999999999	1.303859
935.8	1.29507
936.	1.28596
936.2	1.276532
936.4000000000001	1.266633
936.5999999999999	1.256279
936.8	1.245534
937.	1.234366
937.2	1.222884
937.4000000000001	1.211129
937.5999999999999	1.199012
937.8	1.18657
938.	1.173879
938.2	1.160885
938.4000000000001	1.147535
938.5999999999999	1.133911
938.8	1.120014
939.	1.105847
939.2	1.091523
939.4000000000001	1.077139
939.5999999999999	1.062645
939.8	1.047924
940.	1.032918
940.2	1.0176
940.4000000000001	1.002118
940.5999999999999	0.9866379
940.8	0.9710989
941.	0.9554619
941.2	0.9398089
941.4000000000001	0.9241459
941.5999999999999	0.9083459
941.8	0.8923539
942.	0.8763669
942.2	0.8603679
942.4000000000001	0.8441669
942.5999999999999	0.8278549
942.8	0.8118909
943.	0.7962329
943.2	0.7803369
943.4000000000001	0.7642229
943.5999999999999	0.7482789
943.8	0.7323969
944.	0.7163639
944.2	0.7003009
944.4000000000001	0.6845779
944.5999999999999	0.6690649
944.8	0.6534449
945.	0.6378779
945.2	0.6225379
945.4000000000001	0.6072559
945.5999999999999	0.5918669
945.8	0.5765299
946.	0.5614569
946.2	0.5464919
946.4000000000001	0.5315679
946.5999999999999	0.5168659
946.8	0.5023299
947.	0.4877299
947.2	0.4731589
947.4000000000001	0.4588349
947.5999999999999	0.4446739
947.8	0.4304319
948.	0.4162199
948.2	0.4022949
948.4000000000001	0.3885509
948.5999999999999	0.3747609
948.8	0.3610239
949.	0.3474559
949.2	0.3339589
949.4000000000001	0.3204699
949.5999999999999	0.3070649
949.8	0.2937539
950.	0.2804629
950.2	0.2672039
950.4000000000001	0.2541559
950.5999999999999	0.2412589
950.8	0.2282969
951.	0.2152219
951.2	0.2022639
951.4000000000001	0.1894539
951.5999999999999	0.1764689
951.8	0.1633849
952.	0.1504859
952.2	0.1377359
952.4000000000001	0.1248829
952.5999999999999	0.1119699
952.8	0.09924186
953.	0.08652486
953.2	0.07353186
953.4000000000001	0.06041386
953.5999999999999	0.04747286
953.8	0.03462586
954.	0.02166186
954.2	0.008697856
954.4000000000001	-0.004147145
954.5999999999999	-0.01705115
954.8	-0.03018715
955.	-0.04332715
955.2	-0.05641515
955.4000000000001	-0.06963215
955.5999999999999	-0.08303515
955.8	-0.09634715
956.	-0.1094881
956.2	-0.1226881
956.4000000000001	-0.1360431
956.5999999999999	-0.1494771
956.8	-0.1629462
957.	-0.1765352
957.2	-0.1902152
957.4000000000001	-0.2039042
957.5999999999999	-0.2175732
957.8	-0.2312702
958.	-0.2449332
958.2	-0.2586012
958.4000000000001	-0.2724312
958.5999999999999	-0.2864732
958.8	-0.3005342
959.	-0.3146052
959.2	-0.3288112
959.4000000000001	-0.3430392
959.5999999999999	-0.3571182
959.8	-0.3712402
960.	-0.3855202
960.2	-0.3999082
960.4000000000001	-0.4143892
960.5999999999999	-0.4288592
960.8	-0.4433322
961.	-0.4579152
961.2	-0.4725362
961.4000000000001	-0.4870712
961.5999999999999	-0.5015602
961.8	-0.5160472
962.	-0.5305502
962.2	-0.5451862
962.4000000000001	-0.5600262
962.5999999999999	-0.5747032
962.8	-0.5890842
963.	-0.6035332
963.2	-0.6182112
963.4000000000001	-0.6328032
963.5999999999999	-0.6471012
963.8	-0.6613262
964.	-0.6756402
964.2	-0.6899322
964.4000000000001	-0.7040622
964.5999999999999	-0.7181052
964.8	-0.7320722
965.	-0.7457892
965.2	-0.7593432
965.4000000000001	-0.7729092
965.5999999999999	-0.7863282
965.8	-0.7994822
966.	-0.8125162
966.2	-0.8254022
966.4000000000001	-0.8379932
966.5999999999999	-0.8503332
966.8	-0.8626582
967.	-0.8748652
967.2	-0.8866202
967.4000000000001	-0.8980312
967.5999999999999	-0.9092822
967.8	-0.9202852
968.	-0.9309532
968.2	-0.9413392
968.4000000000001	-0.9514282
968.5999999999999	-0.9612152
968.8	-0.9707412
969.	-0.9799992
969.2	-0.9888332
969.4000000000001	-0.9972112
969.5999999999999	-1.005238
969.8	-1.013039
970.	-1.020512
970.2	-1.027546
970.4000000000001	-1.03419
970.5999999999999	-1.040468
970.8	-1.046418
971.	-1.052029
971.2	-1.057269
971.4000000000001	-1.062071
971.5999999999999	-1.066492
971.8	-1.070612
972.	-1.074383
972.2	-1.077798
972.4000000000001	-1.080877
972.5999999999999	-1.083622
972.8	-1.086026
973.	-1.088093
973.2	-1.089811
973.4000000000001	-1.091225
973.5999999999999	-1.092319
973.8	-1.093108
974.	-1.093575
974.2	-1.093733
974.4000000000001	-1.093575
974.5999999999999	-1.093118
974.8	-1.092335
975.	-1.091245
975.2	-1.089856
975.4000000000001	-1.088164
975.5999999999999	-1.086133
975.8	-1.083781
976.	-1.081132
976.2	-1.078187
976.4000000000001	-1.074936
976.5999999999999	-1.071343
976.8	-1.067394
977.	-1.063135
977.2	-1.058591
977.4000000000001	-1.053713
977.5999999999999	-1.048492
977.8	-1.043026
978.	-1.037234
978.2	-1.031048
978.4000000000001	-1.024597
978.5999999999999	-1.017939
978.8	-1.010909
979.	-1.003509
979.2	-0.9959192
979.4000000000001	-0.9881662
979.5999999999999	-0.9801502
979.8	-0.9718112
980.	-0.9632452
980.2	-0.9544202
980.4000000000001	-0.9453292
980.5999999999999	-0.9360822
980.8	-0.9267552
981.	-0.9172532
981.2	-0.9074962
981.4000000000001	-0.8975962
981.5999999999999	-0.8876252
981.8	-0.8774882
982.	-0.8671852
982.2	-0.8567582
982.4000000000001	-0.8461942
982.5999999999999	-0.8355802
982.8	-0.8250132
983.	-0.8144042
983.2	-0.8036202
983.4000000000001	-0.7927262
983.5999999999999	-0.7818452
983.8	-0.7709552
984.	-0.7600002
984.2	-0.7490042
984.4000000000001	-0.7380682
984.5999999999999	-0.7270642
984.8	-0.7160462
985.	-0.7050812
985.2	-0.6941062
985.4000000000001	-0.6831202
